id,title,description_html,description_text,updated_time,created_time,is_top,is_pinned,workspace_id,source_category_id,category_set,tag_set,tag_names,link
221,토스 안심보상제가 무엇인가요?,"<p>토스 안심보상제는 가장 간편하고, 안전한 서비스를 지향하는 토스의 목표에 따라 사용자가 더욱 안심하고 서비스를 이용할 수 있도록 하는 토스의 새로운 고객 보호 정책이에요.</p><p><br></p><p>명의도용 및 보이스피싱, 중고거래 사기로 발생된 피해에 대해 안심보상제로 접수해 주시면, 토스에서 내부 절차를 거쳐 피해 금액을 보상 받을 수 있도록 검토한 후 연락드려요.</p><p><br></p><p>- <a href=""https://support.toss.im/faq/271"" rel=""noopener noreferrer"" target=""_blank"">명의도용, 보이스피싱을 당했어요. 안심보상제로 도움 받을 수 있나요?</a></p><p>- <a href=""https://support.toss.im/faq/272"" rel=""noopener noreferrer"" target=""_blank"">중고거래 사기를 당했어요. 안심보상제로 도움 받을 수 있나요?</a></p><p>- <a href=""https://support.toss.im/faq/259"" rel=""noopener noreferrer"" target=""_blank"">토스 안심 보상제는 어떻게 신청하나요?</a></p>","토스 안심보상제는 가장 간편하고, 안전한 서비스를 지향하는 토스의 목표에 따라 사용자가 더욱 안심하고 서비스를 이용할 수 있도록 하는 토스의 새로운 고객 보호 정책이에요. 명의도용 및 보이스피싱, 중고거래 사기로 발생된 피해에 대해 안심보상제로 접수해 주시면, 토스에서 내부 절차를 거쳐 피해 금액을 보상 받을 수 있도록 검토한 후 연락드려요. - 명의도용, 보이스피싱을 당했어요. 안심보상제로 도움 받을 수 있나요? - 중고거래 사기를 당했어요. 안심보상제로 도움 받을 수 있나요? - 토스 안심 보상제는 어떻게 신청하나요?",2026-04-01T16:10:29,2021-05-18T19:40:01,False,False,1,13,[13],[24],"[""토스안심보상제""]",servicetoss://customer-service-center/faq/detail?faqId=221
272,"중고거래 사기의 경우, 안심보상제로 도움 받을 수 있나요?","<p>온라인 중고거래 플랫폼에서 거래한 품목에 한하여 최초 1회, 최대 50만원까지 토스가 보상해드리고 있어요.</p><p>단, 아래의 경우에는 보호 정책 대상에서 제외돼요.&nbsp;</p><ul><li dir=""ltr""><p>제도 시행일(2021년 4월 9일) 이전의 피해일 경우<br>단, 출금계좌가 토스증권일 경우 2021년 11월 2일, 토스뱅크일 경우 2021년 11월 2일자를 기준으로 적용돼요.&nbsp;</p></li><li dir=""ltr""><p>게임 아이템이나 티켓 및 상품권, 기프티콘, 금으로 이루어진 물품 등 현금성 상품일 경우</p></li><li dir=""ltr""><p>일반적인 개인 간 거래가 아닌 경우 (업체, 리셀러, 대리구매 등)&nbsp;</p></li><li dir=""ltr""><p>현행 법률에 따른 인터넷 거래 금지 품목일 경우</p></li><li dir=""ltr""><p>내부 기준에 따른 보상 불가 품목 및 보상 불가 거래건일 경우&nbsp;</p></li><li dir=""ltr""><p>물품을 판매하다 피해를 당한 경우</p></li><li dir=""ltr""><p>송금 당시 '사기 의심 사이렌' 위험 안내를 만난 후 송금한 경우</p><ul><li dir=""ltr""><p>신고 및 요청에 따라 송금이 불가한 계좌로 송금 시도 이후, 상대와 거래를 지속해 다른 계좌로 송금한 경우 포함 </p></li></ul></li><li dir=""ltr""><p>토스 어플을 이용하여 송금(피해 발생)한 후 15일이 경과한 경우</p></li><li dir=""ltr""><p>제3자 간의 중고 거래가 아닌 지인 간의 거래일 경우</p></li><li dir=""ltr""><p>공동구매나 SNS 등에서의 신규 상품 구매일 경우</p></li><li dir=""ltr""><p>FDS(이상금융거래감지시스템)를 통해 사용이 차단되었지만 해제된 경우</p></li></ul><p><br></p><p>* 중고 사기의 범위에 물품의 하자와 진위 여부는 포함하지 않아요.</p>","온라인 중고거래 플랫폼에서 거래한 품목에 한하여 최초 1회, 최대 50만원까지 토스가 보상해드리고 있어요. 단, 아래의 경우에는 보호 정책 대상에서 제외돼요. 제도 시행일(2021년 4월 9일) 이전의 피해일 경우 단, 출금계좌가 토스증권일 경우 2021년 11월 2일, 토스뱅크일 경우 2021년 11월 2일자를 기준으로 적용돼요. 게임 아이템이나 티켓 및 상품권, 기프티콘, 금으로 이루어진 물품 등 현금성 상품일 경우 일반적인 개인 간 거래가 아닌 경우 (업체, 리셀러, 대리구매 등) 현행 법률에 따른 인터넷 거래 금지 품목일 경우 내부 기준에 따른 보상 불가 품목 및 보상 불가 거래건일 경우 물품을 판매하다 피해를 당한 경우 송금 당시 '사기 의심 사이렌' 위험 안내를 만난 후 송금한 경우 신고 및 요청에 따라 송금이 불가한 계좌로 송금 시도 이후, 상대와 거래를 지속해 다른 계좌로 송금한 경우 포함 토스 어플을 이용하여 송금(피해 발생)한 후 15일이 경과한 경우 제3자 간의 중고 거래가 아닌 지인 간의 거래일 경우 공동구매나 SNS 등에서의 신규 상품 구매일 경우 FDS(이상금융거래감지시스템)를 통해 사용이 차단되었지만 해제된 경우 * 중고 사기의 범위에 물품의 하자와 진위 여부는 포함하지 않아요.",2026-04-01T16:09:37,2021-05-24T23:56:24,False,False,1,13,[13],"[24, 101]","[""토스안심보상제"", ""피해사건신고""]",servicetoss://customer-service-center/faq/detail?faqId=272
23563,"본인서명사실확인서는 어디서, 어떤 용도로 발급받나요?","<p>가까운 주민센터 혹은 행정복지센터에서 발급할 수 있어요.</p><p>온라인에서 발급하는 전자본인서명사실확인서로 대체할 수 없으므로, 꼭 직접 방문하여 원본으로 발급해 주세요.</p><p><br></p><p>용도는 금융기관 제출용으로 신청해 주세요.</p><p><br></p><p>※ 방문 시에는 신분증을 지참해 주셔야 하며, 발급 시 수수료가 발생할 수 있어요.</p><p>※ 미성년자는 법정 대리인과 함께 방문해 주세요.</p>","가까운 주민센터 혹은 행정복지센터에서 발급할 수 있어요. 온라인에서 발급하는 전자본인서명사실확인서로 대체할 수 없으므로, 꼭 직접 방문하여 원본으로 발급해 주세요. 용도는 금융기관 제출용으로 신청해 주세요. ※ 방문 시에는 신분증을 지참해 주셔야 하며, 발급 시 수수료가 발생할 수 있어요. ※ 미성년자는 법정 대리인과 함께 방문해 주세요.",2026-04-01T16:07:41,2025-04-09T19:13:46,False,False,1,13,[13],"[24, 100, 101, 102]","[""토스안심보상제"", ""중고거래"", ""피해사건신고"", ""중고거래사기""]",servicetoss://customer-service-center/faq/detail?faqId=23563
259,토스 안심보상제는 어떻게 신청하나요?,"<p>토스 안심보상제는 토스 앱을 통해 접수할 수 있어요.</p><p><br></p><p><strong>【안심보상제 접수】&nbsp;</strong></p><ul><li data-stringify-border=""0"" data-stringify-indent=""0"">앱 경로 : 토스 앱 → 오른쪽 아래 [전체] → [고객센터] → 안심보상제 신청</li><li data-stringify-border=""0"" data-stringify-indent=""0""><a href=""https://toss.im/_m/F63zoto"" rel=""noopener noreferrer"" target=""_blank""><strong>앱 접수 바로가기</strong></a><a href=""https://toss.im/_m/F63zoto"" rel=""noopener noreferrer"" target=""_blank""></a></li></ul><p><br></p><p>만약 토스 앱을 통해 접수가 어려운 상황이라면, 토스 고객센터 1599-4905 (24시간)로 문의해 주세요.</p><p><br></p><p><strong>※ 토스와 토스뱅크 통장에서 둘 다 피해가 발생했다면, 토스와 토스뱅크로 각각 접수가 필요해요.</strong></p>","토스 안심보상제는 토스 앱을 통해 접수할 수 있어요. 【안심보상제 접수】 앱 경로 : 토스 앱 → 오른쪽 아래 [전체] → [고객센터] → 안심보상제 신청 앱 접수 바로가기 만약 토스 앱을 통해 접수가 어려운 상황이라면, 토스 고객센터 1599-4905 (24시간)로 문의해 주세요. ※ 토스와 토스뱅크 통장에서 둘 다 피해가 발생했다면, 토스와 토스뱅크로 각각 접수가 필요해요.",2026-04-01T16:07:26,2021-05-24T22:36:05,False,False,1,13,[13],[24],"[""토스안심보상제""]",servicetoss://customer-service-center/faq/detail?faqId=259
4535,"안심보상제 확약서를 제출해야 하는데, 태블릿으로 작성해도 되나요?","<p>확약서를 출력하실 수 없는 상황이라면, 태블릿이나 펜슬을 활용하여 자필로 작성해 주셔도 돼요.</p><p>노란 표시가 된 항목을 누락 없이 직접 자필 작성하여 파일로 저장 후, 메일에 첨부하여 발송해 주세요.</p><p><br></p><p>단, 내용 확인이 어렵거나 자필 작성이 아니라면 다시 요청드리게 될 수 있어요.</p>","확약서를 출력하실 수 없는 상황이라면, 태블릿이나 펜슬을 활용하여 자필로 작성해 주셔도 돼요. 노란 표시가 된 항목을 누락 없이 직접 자필 작성하여 파일로 저장 후, 메일에 첨부하여 발송해 주세요. 단, 내용 확인이 어렵거나 자필 작성이 아니라면 다시 요청드리게 될 수 있어요.",2026-04-01T15:58:48,2023-04-18T16:09:34,False,False,1,13,[13],"[100, 101, 102, 24]","[""중고거래"", ""피해사건신고"", ""중고거래사기"", ""토스안심보상제""]",servicetoss://customer-service-center/faq/detail?faqId=4535
149,"사기 의심 계좌, 사기 의심 사이렌이란 무엇인가요?","<p>토스에서 송금하기 전에 사기 의심 거래 여부를 바로 파악할 수 있는 안전한 서비스를 제공해 드리고 있어요.</p><p>더치트(금융사기 방지 서비스)와 경찰청에 등록된 정보를 바탕으로, 토스의 이상거래 탐지 기능을 통해서 ‘사기 피해 신고 이력 조회’가 진행돼요.</p><p><br></p><p><img src=""https://static.toss.im/faq/live/9d617591-fc4d-47fd-89c7-150dfb697529/송금 사이렌.PNG"" style=""width: 300px;"" class=""fr-fil fr-dib""></p><p><br></p><p>더치트 제공 사기 의심 사이렌 삭제가 필요한 경우, 계좌의 명의자 본인이 직접 더치트에 사기 의심 계좌 삭제를 요청해 주세요.</p><p>더치트에서 정보 삭제 후, 토스 앱에 반영 되기까지 최대 3영업일이 소요될 수 있어요.</p><p><br></p><p>【더치트 정보 삭제 요청 방법】</p><p>더치트 홈페이지 접속 → 오른쪽 위 [헬프센터] → [타인이 등록한 피해 사례 삭제하기] → 삭제 요청서 작성하여 제출</p><p><br></p><ul><li><a href=""https://blog.toss.im/article/toss-keep-you-safe"" rel=""noopener noreferrer"" target=""_blank""><strong>사기 거래 여부를 알려드려요 : 토스피드 바로가기</strong></a></li></ul>","토스에서 송금하기 전에 사기 의심 거래 여부를 바로 파악할 수 있는 안전한 서비스를 제공해 드리고 있어요. 더치트(금융사기 방지 서비스)와 경찰청에 등록된 정보를 바탕으로, 토스의 이상거래 탐지 기능을 통해서 ‘사기 피해 신고 이력 조회’가 진행돼요. 더치트 제공 사기 의심 사이렌 삭제가 필요한 경우, 계좌의 명의자 본인이 직접 더치트에 사기 의심 계좌 삭제를 요청해 주세요. 더치트에서 정보 삭제 후, 토스 앱에 반영 되기까지 최대 3영업일이 소요될 수 있어요. 【더치트 정보 삭제 요청 방법】 더치트 홈페이지 접속 → 오른쪽 위 [헬프센터] → [타인이 등록한 피해 사례 삭제하기] → 삭제 요청서 작성하여 제출 사기 거래 여부를 알려드려요 : 토스피드 바로가기",2026-04-01T15:58:45,2021-05-10T02:08:44,False,False,1,13,[13],[28],"[""사기의심계좌""]",servicetoss://customer-service-center/faq/detail?faqId=149
5763,만 14세 미만 미성년자는 안심보상제 신청을 어떻게 하나요?,"<p><strong>-&nbsp;</strong><a href=""https://support.toss.im/faq/326"" rel=""noopener noreferrer"" target=""_blank""><strong>만 14세 이상 안심보상제 신청 방법</strong></a></p><p><br></p><p><strong>아직 피해 접수를 진행하지 않으셨다면, 먼저 토스 앱을 통해 피해 사건을 접수할 수 있어요.</strong></p><p><br></p><p><strong>【안심보상제 접수】&nbsp;</strong></p><ul><li>앱 경로 : 토스 앱 → 오른쪽 아래 [전체] → [고객센터] → 안심보상제 신청</li><li><a href=""https://toss.im/_m/F63zoto"" rel=""noopener noreferrer"" target=""_blank""><strong>앱 접수 바로가기</strong></a></li></ul><p><br></p><p><strong>만약, 토스 앱을 통해 접수가 어려운 상황이라면, 토스 고객센터 1599-4905 (24시간)로 문의해 주세요.</strong></p><p>※ 피해 발생일 기준 15일 이내만 접수가 가능해요.</p><p><br></p><p>이미 접수해주셨다면, 아래의 서류를 이메일로 제출해 주세요.</p><p>모든 서류들은 스캔 및 촬영본 또는 흑백 여부와 무관하게 내용 확인이 가능하면 제출할 수 있어요.</p><p>단, 내용 식별이 어렵다면 다시 요청드려야 할 수 있으니 꼭 선명하게 보이게끔 전달해 주세요.</p><p><br></p><p><strong>【제출 서류】</strong></p><p>① <a class=""fr-file"" href=""https://static.toss.im/faq/live/621b6aaa-2f9f-4ff4-b060-81784cdc8748/토스 안심보상신청서(만 14세 미만).pdf"" target=""_blank"">토스 안심보상신청서(만 14세 미만).pdf</a> (법정대리인 동의 서명 포함)</p><p>② 법정대리인 증빙서류 (3가지를 모두 제출해 주세요.)</p><ul><li>법정대리인의 신분증 사본</li><li>법정대리인의 본인서명사실확인서</li><li>가족관계증명서</li></ul><p>③ 기본증명서_<strong>상세</strong> (자녀 기준)</p><p>④ 사건사실확인원 사본</p><p>⑤ 피의자와의 대화 내용 전체, 게시글 캡쳐본</p><p>⑥더치트 신고 내역</p><p>※ 주민등록번호 뒷자리는 가려주세요.</p><p><strong>※ 가족관계증명서, 기본증명서_상세, 본인서명사실확인서 서류는 3개월 이내 발급본으로 제출이 필요해요.</strong></p><p><br></p><p>사건사실확인원에는 아래의 내용이 포함되어야 해요.</p><p>수사관님이 필수로 작성해주시는 부분이 아니기 때문에, 따로 요청해주셔서 제출 전 미리 잘 포함되어 있는지 확인해 주세요.</p><p><br></p><p><strong>【사건사실확인원 필수 기재 사항】</strong></p><p>① 송금일시</p><p>② 토스를 통한 피해 금액</p><p>③ 토스 어플을 통한 송금이었다는 내용 (토스 어플을 통한 송금이었다는 내용 기재가 불가하다면 수취예금주명+수취계좌번호 기재로 대신할 수 있어요.)</p><p>④ 구매 물품명</p><p>⑤ 구매 플랫폼명</p><p><br></p><p><a href=""https://toss.im/docs/12887"" rel=""noopener noreferrer"" target=""_blank""><strong>서류 제출에 대한 개인정보 수집·이용 동의문</strong></a>을 꼭 읽어주시고, 동의하신다면 아래의 이메일로 필요 서류를 제출해 주세요.</p><p><strong>- 메일 : safe@toss.im</strong></p><p><br></p><p>보내주신 서류는 담당 부서 검토 과정에서 2~3주 시간이 소요될 수 있어요.</p><p>기다려주시면 꼼꼼하게 확인하여 연락 드릴게요.</p>","- 만 14세 이상 안심보상제 신청 방법 아직 피해 접수를 진행하지 않으셨다면, 먼저 토스 앱을 통해 피해 사건을 접수할 수 있어요. 【안심보상제 접수】 앱 경로 : 토스 앱 → 오른쪽 아래 [전체] → [고객센터] → 안심보상제 신청 앱 접수 바로가기 만약, 토스 앱을 통해 접수가 어려운 상황이라면, 토스 고객센터 1599-4905 (24시간)로 문의해 주세요. ※ 피해 발생일 기준 15일 이내만 접수가 가능해요. 이미 접수해주셨다면, 아래의 서류를 이메일로 제출해 주세요. 모든 서류들은 스캔 및 촬영본 또는 흑백 여부와 무관하게 내용 확인이 가능하면 제출할 수 있어요. 단, 내용 식별이 어렵다면 다시 요청드려야 할 수 있으니 꼭 선명하게 보이게끔 전달해 주세요. 【제출 서류】 ① 토스 안심보상신청서(만 14세 미만).pdf (법정대리인 동의 서명 포함) ② 법정대리인 증빙서류 (3가지를 모두 제출해 주세요.) 법정대리인의 신분증 사본 법정대리인의 본인서명사실확인서 가족관계증명서 ③ 기본증명서_ 상세 (자녀 기준) ④ 사건사실확인원 사본 ⑤ 피의자와의 대화 내용 전체, 게시글 캡쳐본 ⑥더치트 신고 내역 ※ 주민등록번호 뒷자리는 가려주세요. ※ 가족관계증명서, 기본증명서_상세, 본인서명사실확인서 서류는 3개월 이내 발급본으로 제출이 필요해요. 사건사실확인원에는 아래의 내용이 포함되어야 해요. 수사관님이 필수로 작성해주시는 부분이 아니기 때문에, 따로 요청해주셔서 제출 전 미리 잘 포함되어 있는지 확인해 주세요. 【사건사실확인원 필수 기재 사항】 ① 송금일시 ② 토스를 통한 피해 금액 ③ 토스 어플을 통한 송금이었다는 내용 (토스 어플을 통한 송금이었다는 내용 기재가 불가하다면 수취예금주명+수취계좌번호 기재로 대신할 수 있어요.) ④ 구매 물품명 ⑤ 구매 플랫폼명 서류 제출에 대한 개인정보 수집·이용 동의문 을 꼭 읽어주시고, 동의하신다면 아래의 이메일로 필요 서류를 제출해 주세요. - 메일 : safe@toss.im 보내주신 서류는 담당 부서 검토 과정에서 2~3주 시간이 소요될 수 있어요. 기다려주시면 꼼꼼하게 확인하여 연락 드릴게요.",2026-04-01T15:51:04,2024-04-16T10:49:44,False,False,1,13,[13],"[100, 805, 102, 24, 267]","[""중고거래"", ""금융사고"", ""중고거래사기"", ""토스안심보상제"", ""유스""]",servicetoss://customer-service-center/faq/detail?faqId=5763
271,"금융사고가 발생한 경우, 안심보상제로 도움 받을 수 있나요?","<p>제 3자의 명의 도용으로 일어난 송금, 결제, 출금 등의 피해 및 보이스피싱의 경우 최초 1회, 최대 5,000만원까지 토스가 보상을 진행해드리고 있어요. &nbsp;</p><p>단, 아래의 경우에는 보호 정책 대상에서 제외돼요.&nbsp;</p><ul><li dir=""ltr""><p>제도 시행일(2020년 7월 6일) 이전의 피해일 경우<br>단, 출금계좌가 토스증권일 경우 2021년 11월 2일, 토스뱅크일 경우 2021년 10월 25 일자를 기준으로 적용돼요.&nbsp;</p></li><li dir=""ltr""><p>계정 소지자가 고의로 금전 이동을 한 경우</p></li><li dir=""ltr""><p>로그인 등 주요 접속 정보를 스스로 타인에게 알려준 경우</p></li><li dir=""ltr""><p>이용자 중과실이 있는 피해일 경우</p></li><li dir=""ltr""><p>FDS(부정거래탐지 시스템)를 통해 사용이 차단되었지만 해제된 경우</p></li><li dir=""ltr"">토스 어플을 이용하여 송금(피해 발생)한 후 30일이 경과한 경우</li><li dir=""ltr""><p>송금 당시 '금융사고 주의' 위험 안내를 만난 후 송금한 경우</p></li><li dir=""ltr""><p>본인명의 계좌로 송금된 경우</p></li><li dir=""ltr""><p>토스를 통한 거래가 아닌 경우</p><ul><li dir=""ltr""><p>타 기관을 통한 송금(카드사, 은행, 증권사 등)</p></li><li dir=""ltr""><p>오픈뱅킹</p></li></ul></li></ul>","제 3자의 명의 도용으로 일어난 송금, 결제, 출금 등의 피해 및 보이스피싱의 경우 최초 1회, 최대 5,000만원까지 토스가 보상을 진행해드리고 있어요. 단, 아래의 경우에는 보호 정책 대상에서 제외돼요. 제도 시행일(2020년 7월 6일) 이전의 피해일 경우 단, 출금계좌가 토스증권일 경우 2021년 11월 2일, 토스뱅크일 경우 2021년 10월 25 일자를 기준으로 적용돼요. 계정 소지자가 고의로 금전 이동을 한 경우 로그인 등 주요 접속 정보를 스스로 타인에게 알려준 경우 이용자 중과실이 있는 피해일 경우 FDS(부정거래탐지 시스템)를 통해 사용이 차단되었지만 해제된 경우 토스 어플을 이용하여 송금(피해 발생)한 후 30일이 경과한 경우 송금 당시 '금융사고 주의' 위험 안내를 만난 후 송금한 경우 본인명의 계좌로 송금된 경우 토스를 통한 거래가 아닌 경우 타 기관을 통한 송금(카드사, 은행, 증권사 등) 오픈뱅킹",2026-04-01T15:38:49,2021-05-24T23:49:37,False,False,1,13,[13],"[24, 23]","[""토스안심보상제"", ""보이스피싱""]",servicetoss://customer-service-center/faq/detail?faqId=271
140,보이스피싱을 당했어요. 토스에서 도움을 받을 수 있나요?,"<p>토스는 사용자분들의 안전한 금융 생활을 위해 ‘토스 안심보상제'를 운영하고 있어요.</p><p>제 3자 명의 도용으로 일어난 송금, 결제, 출금 등의 피해 및 보이스피싱 사고가 생겼다면 바로 신고해주세요.</p><p><br></p><p>토스를 통한 사고 발생 후 30일 내 접수하시면 내부 절차를 거쳐 검토 후, 안심보상제 대상인 경우 최초 1회에 한해 최대 5,000만원까지 보상해 드려요.</p><p><br></p><ul class=""p-rich_text_list p-rich_text_list__bullet p-rich_text_list--nested"" data-border=""0"" data-indent=""0"" data-list-tree=""true"" data-stringify-type=""unordered-list""><li data-stringify-border=""0"" data-stringify-indent=""0""><a href=""https://support.toss.im/faq/259"" rel=""noopener noreferrer"" target=""_blank"">토스 안심보상제 자세히 보기</a><br><br></li><li data-stringify-border=""0"" data-stringify-indent=""0""><a href=""https://blog.toss.im/article/toss-helps-financial-incident"" rel=""noopener noreferrer"" target=""_blank"">금융 피해 사고, 토스는 이렇게 도와드려요 : 토스피드 바로가기</a></li></ul><p><br></p>","토스는 사용자분들의 안전한 금융 생활을 위해 ‘토스 안심보상제'를 운영하고 있어요. 제 3자 명의 도용으로 일어난 송금, 결제, 출금 등의 피해 및 보이스피싱 사고가 생겼다면 바로 신고해주세요. 토스를 통한 사고 발생 후 30일 내 접수하시면 내부 절차를 거쳐 검토 후, 안심보상제 대상인 경우 최초 1회에 한해 최대 5,000만원까지 보상해 드려요. 토스 안심보상제 자세히 보기 금융 피해 사고, 토스는 이렇게 도와드려요 : 토스피드 바로가기",2026-04-01T14:39:03,2021-05-09T21:34:53,False,False,1,13,[13],"[24, 23]","[""토스안심보상제"", ""보이스피싱""]",servicetoss://customer-service-center/faq/detail?faqId=140
5679,해외에서 계정을 보호하기 위해 일시적으로 로그인이 중단되었다는 문자가 왔어요.,"<p>최근 토스를 사칭하여 문자/전화를 통해 개인정보의 입력 또는 악성 앱 설치를 유도하는 사례가 증가하고 있어 금융사기 피해 예방을 위한 각별한 주의가 필요해요.</p><p><strong>토스는 고객님의 정보가 변경이 된 경우, 토스 고객센터 대표번호(1599-4905) 외에 다른 번호로 절대 연락을 드리지 않아요.</strong></p><p>국제 발신 문자를 통해 유사한 문자를 받아보셨다면, 악성 앱 설치를 유도하는 스미싱 문자일 수 있으니 주의해 주세요.</p><p><br></p><p>이미 수신한 문자 메시지에 포함된 URL을 눌렀다면 개인정보가 유출되었을 수 있어 조치가 필요해요.</p><ul class=""p-rich_text_list p-rich_text_list__bullet"" data-border=""0"" data-indent=""0"" data-stringify-type=""unordered-list""><li data-stringify-border=""0"" data-stringify-indent=""0"">V3 등과 같은 백신 앱 검사를 통해 악성 앱 설치 여부를 확인하고 제거할 수 있어요.</li><li data-stringify-border=""0"" data-stringify-indent=""0"">이미 개인정보가 노출되었다면 <a href=""https://blog.toss.im/article/voicephishing"" rel=""noopener noreferrer"" target=""_blank"">이러한 대처 방법</a>을 통해 추가적인 피해를 예방해 주세요.</li><li data-stringify-border=""0"" data-stringify-indent=""0"">토스 고객센터(1599-4905)로 연락 주시면 토스 앱에 접속할 수 없도록 조치해 드릴 수 있어요.</li></ul>","최근 토스를 사칭하여 문자/전화를 통해 개인정보의 입력 또는 악성 앱 설치를 유도하는 사례가 증가하고 있어 금융사기 피해 예방을 위한 각별한 주의가 필요해요. 토스는 고객님의 정보가 변경이 된 경우, 토스 고객센터 대표번호(1599-4905) 외에 다른 번호로 절대 연락을 드리지 않아요. 국제 발신 문자를 통해 유사한 문자를 받아보셨다면, 악성 앱 설치를 유도하는 스미싱 문자일 수 있으니 주의해 주세요. 이미 수신한 문자 메시지에 포함된 URL을 눌렀다면 개인정보가 유출되었을 수 있어 조치가 필요해요. V3 등과 같은 백신 앱 검사를 통해 악성 앱 설치 여부를 확인하고 제거할 수 있어요. 이미 개인정보가 노출되었다면 이러한 대처 방법 을 통해 추가적인 피해를 예방해 주세요. 토스 고객센터(1599-4905)로 연락 주시면 토스 앱에 접속할 수 없도록 조치해 드릴 수 있어요.",2026-04-01T12:07:42,2024-03-25T11:35:41,False,False,1,13,[13],"[2019, 805, 23]","[""스미싱"", ""금융사고"", ""보이스피싱""]",servicetoss://customer-service-center/faq/detail?faqId=5679
4885,[전월세보증금대출 기간연장] 토스뱅크 전월세보증금대출도 기간연장이 가능한가요?,"<p>전월세보증금 대출은 임대차계약 기간에 따라 3년 이내로 연장할 수 있으며, 최대 10년간 이용이 가능해요.</p><p>단, 청년 전월세보증금 대출은 35세를 넘으면 임대차계약 기간에 따라 3년 이내로 1번만 연장할 수 있어요. <br>(단, 연장 된 대출만기일을 기준으로 만 39세를 초과한다면기간 연장 불가)</p>","전월세보증금 대출은 임대차계약 기간에 따라 3년 이내로 연장할 수 있으며, 최대 10년간 이용이 가능해요. 단, 청년 전월세보증금 대출은 35세를 넘으면 임대차계약 기간에 따라 3년 이내로 1번만 연장할 수 있어요. (단, 연장 된 대출만기일을 기준으로 만 39세를 초과한다면기간 연장 불가)",2026-04-01T15:49:25,2023-08-28T16:20:08,False,True,5,25,[25],[1809],"[""전월세보증금대출""]",
4869,토스뱅크 전월세보증금대출은 신용대출 한도에 영향을 주나요?,"<p>전월세보증금 대출은 한국주택금융공사의 업무지침에 따라 보증하는 상품이에요.<br>따라서, 대출금의 일부는 신용대출로 분류되어 나중에 고객님의 신용대출 한도에 영향을 줄 수 있어요.</p><p><br>단, 각 금융기관에서 신용대출을 심사할 때 고객님의 전월세보증금 대출 보유 금액에 대한 계산을 달리하고 있어 한도에 미치는 영향은 각각 다를 수 있어요.</p>","전월세보증금 대출은 한국주택금융공사의 업무지침에 따라 보증하는 상품이에요. 따라서, 대출금의 일부는 신용대출로 분류되어 나중에 고객님의 신용대출 한도에 영향을 줄 수 있어요. 단, 각 금융기관에서 신용대출을 심사할 때 고객님의 전월세보증금 대출 보유 금액에 대한 계산을 달리하고 있어 한도에 미치는 영향은 각각 다를 수 있어요.",2026-04-01T15:40:26,2023-08-28T16:14:34,False,True,5,25,[25],[1809],"[""전월세보증금대출""]",
5681,[갈아타기] 토스뱅크 전월세보증금 갈아타기(대환대출) 신청은 어떻게 하나요?,"<p><strong>전월세보증금대출 갈아타기</strong>는 <strong>토스앱</strong>에서 신청할 수 있어요.&nbsp;</p><p><strong>※전월세보증금 갈아타기 신청 과정&nbsp;</strong></p><p>1. 토스뱅크에서 전월세대출 갈아타기 선택하기<br>2. 약관, 상품설명서 등 내용 확인 후 동의하기<br>3. 갈아타기 할 수 있는 기존 상품 확인하기<br>4. 체크리스트 선택하고 예상 한도 및 금리 보기<br>5. 자동 서류제출과 이미지 촬영으로 서류 올리기<br>6. 토스뱅크에서 서류 확인하고 결과 알림<br>7. 결과 금액 내에서 원하는 금액으로 대출 약정하고 실행 예약하기<br>8. 잔금일에 대출 실행하기</p><p><strong>※ 계약 중간에 대출을 신청한 경우에는 대출 약정 후에 바로 실행되어 다른 금융기관의 대출을 갚아요.</strong></p><p><br></p><p>▶ <a href=""https://toss.im/_m/FtRgBIy"" rel=""noopener noreferrer"" target=""_blank"">전월세보증금대출 갈아타기 토스앱 신청하러 가기</a></p><p>▶ <a href=""https://toss.im/_m/PhEn6Ls"" rel=""noopener noreferrer"" target=""_blank"">다른 전월세보증금대출 토스앱 질문 보러가기&nbsp;</a></p><p>▶ <a href=""https://toss.im/_m/Frna5ul"" rel=""noopener noreferrer"" target=""_blank"">전월세보증금대출이 궁금해요.&nbsp;</a></p>","전월세보증금대출 갈아타기 는 토스앱 에서 신청할 수 있어요. ※전월세보증금 갈아타기 신청 과정 1. 토스뱅크에서 전월세대출 갈아타기 선택하기 2. 약관, 상품설명서 등 내용 확인 후 동의하기 3. 갈아타기 할 수 있는 기존 상품 확인하기 4. 체크리스트 선택하고 예상 한도 및 금리 보기 5. 자동 서류제출과 이미지 촬영으로 서류 올리기 6. 토스뱅크에서 서류 확인하고 결과 알림 7. 결과 금액 내에서 원하는 금액으로 대출 약정하고 실행 예약하기 8. 잔금일에 대출 실행하기 ※ 계약 중간에 대출을 신청한 경우에는 대출 약정 후에 바로 실행되어 다른 금융기관의 대출을 갚아요. ▶ 전월세보증금대출 갈아타기 토스앱 신청하러 가기 ▶ 다른 전월세보증금대출 토스앱 질문 보러가기 ▶ 전월세보증금대출이 궁금해요.",2026-04-01T15:26:41,2024-03-25T16:21:55,False,True,5,25,[25],"[1809, 1759]","[""전월세보증금대출"", ""대환대출""]",
